TIME,AMPLITUDE
0.000000000000000e+00,0.000000e+00
5.000000058430487e-08,4.437559e-05
4.000000046744390e-07,4.953195e-04
8.000000093488779e-07,1.035586e-03
1.594888481087124e-06,2.153523e-03
2.369795973839749e-06,3.292961e-03
3.712999036231606e-06,5.351271e-03
5.289730481743965e-06,7.844959e-03
7.870310223729337e-06,1.201987e-02
1.718784513491363e-05,2.728778e-02
3.671909513491363e-05,5.902338e-02
5.625034513491363e-05,8.987832e-02
7.578159513491362e-05,1.193774e-01
9.531284513491362e-05,1.470770e-01
1.148440951349136e-04,1.725604e-01
1.343753451349136e-04,1.954443e-01
1.539065951349136e-04,2.153845e-01
1.734378451349137e-04,2.320812e-01
1.929690951349137e-04,2.452832e-01
2.125003451349137e-04,2.547919e-01
2.320315951349137e-04,2.604643e-01
2.515628451349137e-04,2.622151e-01
2.710940951349137e-04,2.600180e-01
2.906253451349137e-04,2.539060e-01
3.101565951349138e-04,2.439710e-01
3.296878451349138e-04,2.303624e-01
3.492190951349138e-04,2.132851e-01
3.687503451349138e-04,1.929957e-01
3.882815951349138e-04,1.697996e-01
4.078128451349138e-04,1.440456e-01
4.273440951349139e-04,1.161210e-01
4.468753451349139e-04,8.644585e-02
4.664065951349139e-04,5.546654e-02
4.859378451349139e-04,2.364901e-02
5.152347201349139e-04,-2.460043e-02
5.347659701349139e-04,-5.640996e-02
5.542972201349139e-04,-8.737497e-02
5.738284701349139e-04,-1.170297e-01
5.933597201349139e-04,-1.449282e-01
6.128909701349140e-04,-1.706508e-01
6.324222201349140e-04,-1.938106e-01
6.519534701349140e-04,-2.140592e-01
6.714847201349140e-04,-2.310921e-01
6.910159701349140e-04,-2.446531e-01
7.105472201349141e-04,-2.545382e-01
7.300784701349141e-04,-2.605988e-01
7.496097201349141e-04,-2.627436e-01
7.691409701349141e-04,-2.609405e-01
7.886722201349141e-04,-2.552165e-01
8.082034701349141e-04,-2.456578e-01
8.277347201349142e-04,-2.324080e-01
8.472659701349142e-04,-2.156665e-01
8.667972201349142e-04,-1.956851e-01
8.863284701349142e-04,-1.727644e-01
9.058597201349142e-04,-1.472490e-01
9.253909701349142e-04,-1.195228e-01
9.449222201349143e-04,-9.000276e-02
9.644534701349143e-04,-5.913290e-02
9.839847201349142e-04,-2.737753e-02
1.013281595134914e-03,2.086916e-02
1.032812845134914e-03,5.273724e-02
1.052344095134914e-03,8.380821e-02
1.071875345134914e-03,1.136147e-01
1.091406595134914e-03,1.417085e-01
1.110937845134914e-03,1.676669e-01
1.130469095134914e-03,1.910996e-01
1.150000345134914e-03,2.116541e-01
1.169531595134914e-03,2.290211e-01
1.189062845134914e-03,2.429397e-01
1.208594095134914e-03,2.532003e-01
1.228125345134914e-03,2.596487e-01
1.247656595134914e-03,2.621878e-01
1.267187845134914e-03,2.607795e-01
1.286719095134914e-03,2.554449e-01
1.306250345134914e-03,2.462644e-01
1.325781595134914e-03,2.333759e-01
1.345312845134915e-03,2.169734e-01
1.364844095134915e-03,1.973035e-01
1.384375345134915e-03,1.746622e-01
1.403906595134915e-03,1.493899e-01
1.423437845134915e-03,1.218667e-01
1.442969095134915e-03,9.250676e-02
1.462500345134915e-03,6.175153e-02
1.482031595134915e-03,3.006366e-02
1.521094095134915e-03,-3.419674e-02
1.540625345134915e-03,-6.580272e-02
1.560156595134915e-03,-9.642281e-02
1.579687845134915e-03,-1.255964e-01
1.599219095134915e-03,-1.528848e-01
1.618750345134915e-03,-1.778776e-01
1.638281595134915e-03,-2.001987e-01
1.657812845134915e-03,-2.195124e-01
1.677344095134915e-03,-2.355283e-01
1.696875345134915e-03,-2.480056e-01
1.716406595134915e-03,-2.567564e-01
1.735937845134915e-03,-2.616491e-01
1.755469095134915e-03,-2.626103e-01
1.775000345134915e-03,-2.596253e-01
1.794531595134915e-03,-2.527392e-01
1.814062845134915e-03,-2.420555e-01
1.833594095134915e-03,-2.277348e-01
1.853125345134915e-03,-2.099927e-01
1.872656595134915e-03,-1.890958e-01
1.892187845134915e-03,-1.653586e-01
1.911719095134915e-03,-1.391381e-01
1.931250345134915e-03,-1.108286e-01
1.950781595134915e-03,-8.085590e-02
1.970312845134915e-03,-4.967089e-02
1.989844095134914e-03,-1.774259e-02
2.009375345134914e-03,1.444877e-02
2.028906595134914e-03,4.641901e-02
2.048437845134913e-03,7.768727e-02
2.067969095134913e-03,1.077833e-01
2.087500345134912e-03,1.362543e-01
2.107031595134912e-03,1.626721e-01
2.126562845134912e-03,1.866394e-01
2.146094095134911e-03,2.077957e-01
2.165625345134911e-03,2.258228e-01
2.185156595134910e-03,2.404495e-01
2.204687845134910e-03,2.514558e-01
2.224219095134909e-03,2.586762e-01
2.243750345134909e-03,2.620022e-01
2.263281595134909e-03,2.613836e-01
2.282812845134908e-03,2.568297e-01
2.302344095134908e-03,2.484092e-01
2.321875345134907e-03,2.362485e-01
2.341406595134907e-03,2.205307e-01
2.360937845134907e-03,2.014921e-01
2.380469095134906e-03,1.794192e-01
2.400000345134906e-03,1.546438e-01
2.419531595134905e-03,1.275388e-01
2.439062845134905e-03,9.851161e-02
2.458594095134904e-03,6.799899e-02
2.478125345134904e-03,3.645986e-02
2.497656595134904e-03,4.368583e-03
2.517187845134903e-03,-2.779215e-02
2.536719095134903e-03,-5.953861e-02
2.556250345134902e-03,-9.039330e-02
2.575781595134902e-03,-1.198921e-01
2.595312845134902e-03,-1.475914e-01
2.614844095134901e-03,-1.730745e-01
2.634375345134901e-03,-1.959582e-01
2.653906595134900e-03,-2.158982e-01
2.673437845134900e-03,-2.325946e-01
2.692969095134899e-03,-2.457963e-01
2.712500345134899e-03,-2.553048e-01
2.732031595134899e-03,-2.609769e-01
2.751562845134898e-03,-2.627274e-01
2.771094095134898e-03,-2.605300e-01
2.790625345134897e-03,-2.544177e-01
2.810156595134897e-03,-2.444825e-01
2.829687845134897e-03,-2.308737e-01
2.849219095134896e-03,-2.137960e-01
2.868750345134896e-03,-1.935064e-01
2.888281595134895e-03,-1.703101e-01
2.907812845134895e-03,-1.445557e-01
2.927344095134894e-03,-1.166309e-01
2.946875345134894e-03,-8.695549e-02
2.966406595134894e-03,-5.597591e-02
2.985937845134893e-03,-2.415811e-02
3.015234720134893e-03,2.409172e-02
3.034765970134892e-03,5.590151e-02
3.054297220134892e-03,8.686680e-02
3.073828470134891e-03,1.165218e-01
3.093359720134891e-03,1.444206e-01
3.112890970134890e-03,1.701434e-01
3.132422220134890e-03,1.933034e-01
3.151953470134890e-03,2.135523e-01
3.171484720134889e-03,2.305855e-01
3.191015970134889e-03,2.441467e-01
3.210547220134888e-03,2.540321e-01
3.230078470134888e-03,2.600930e-01
