TIME,AMPLITUDE
0.000000000000000e+00,0.000000e+00
1.999999994950485e-06,1.247398e-03
3.999999989900971e-06,2.478520e-03
7.999999979801942e-06,4.893414e-03
1.599999995960388e-05,9.543622e-03
3.199999991920777e-05,1.825515e-02
5.761722186131021e-05,3.085873e-02
9.567461805122815e-05,4.716723e-02
1.445027430512282e-04,6.503307e-02
1.933308680512281e-04,8.030081e-02
2.421589930512281e-04,9.362667e-02
2.909871180512281e-04,1.056461e-01
3.398152430512281e-04,1.167920e-01
3.886433680512281e-04,1.273511e-01
4.374714930512281e-04,1.375058e-01
4.862996180512281e-04,1.473637e-01
5.351277430512281e-04,1.569795e-01
5.839558680512282e-04,1.663706e-01
6.327839930512282e-04,1.755289e-01
6.816121180512282e-04,1.844287e-01
7.304402430512283e-04,1.930331e-01
7.792683680512283e-04,2.012979e-01
8.280964930512284e-04,2.091754e-01
8.769246180512284e-04,2.166160e-01
9.257527430512285e-04,2.235705e-01
9.745808680512285e-04,2.299906e-01
1.023408993051228e-03,2.358306e-01
1.072237118051228e-03,2.410474e-01
1.121065243051229e-03,2.456012e-01
1.169893368051229e-03,2.494555e-01
1.218721493051229e-03,2.525781e-01
1.267549618051229e-03,2.549403e-01
1.316377743051229e-03,2.565176e-01
1.365205868051229e-03,2.572896e-01
1.414033993051229e-03,2.572402e-01
1.462862118051229e-03,2.563572e-01
1.511690243051229e-03,2.546325e-01
1.560518368051229e-03,2.520623e-01
1.609346493051229e-03,2.486467e-01
1.658174618051229e-03,2.443897e-01
1.707002743051229e-03,2.392994e-01
1.755830868051229e-03,2.333876e-01
1.804658993051229e-03,2.266698e-01
1.853487118051229e-03,2.191650e-01
1.902315243051229e-03,2.108960e-01
1.951143368051229e-03,2.018886e-01
2.048799618051229e-03,1.817784e-01
2.097627743051229e-03,1.707431e-01
2.195283993051229e-03,1.469012e-01
2.292940243051228e-03,1.209797e-01
2.390596493051228e-03,9.334707e-02
2.488252743051228e-03,6.440122e-02
2.585908993051227e-03,3.456263e-02
2.683565243051227e-03,4.267682e-03
2.781221493051227e-03,-2.603835e-02
2.878877743051226e-03,-5.590834e-02
2.976533993051226e-03,-8.490029e-02
3.074190243051225e-03,-1.125842e-01
3.171846493051225e-03,-1.385488e-01
3.269502743051225e-03,-1.624077e-01
3.367158993051224e-03,-1.838057e-01
3.464815243051224e-03,-2.024240e-01
3.562471493051224e-03,-2.179849e-01
3.660127743051223e-03,-2.302564e-01
3.757783993051223e-03,-2.390558e-01
3.855440243051223e-03,-2.442522e-01
3.953096493051223e-03,-2.457686e-01
4.050752743051222e-03,-2.435832e-01
4.148408993051222e-03,-2.377297e-01
4.246065243051222e-03,-2.282969e-01
4.343721493051221e-03,-2.154273e-01
4.441377743051221e-03,-1.993150e-01
4.539033993051221e-03,-1.802026e-01
4.636690243051220e-03,-1.583780e-01
4.734346493051220e-03,-1.341698e-01
4.832002743051220e-03,-1.079423e-01
4.929658993051219e-03,-8.009018e-02
5.027315243051219e-03,-5.103260e-02
5.124971493051219e-03,-2.120671e-02
5.222627743051218e-03,8.938760e-03
5.320283993051218e-03,3.895029e-02
5.417940243051218e-03,6.837639e-02
5.515596493051217e-03,9.677441e-02
5.613252743051217e-03,1.237171e-01
5.710908993051217e-03,1.487993e-01
5.808565243051216e-03,1.716436e-01
5.906221493051216e-03,1.919064e-01
6.003877743051216e-03,2.092829e-01
6.101533993051215e-03,2.235116e-01
6.199190243051215e-03,2.343787e-01
6.296846493051214e-03,2.417206e-01
6.394502743051214e-03,2.454268e-01
6.492158993051214e-03,2.454417e-01
6.589815243051213e-03,2.417649e-01
6.687471493051213e-03,2.344519e-01
6.785127743051213e-03,2.236124e-01
6.882783993051212e-03,2.094097e-01
6.980440243051212e-03,1.920573e-01
7.078096493051212e-03,1.718161e-01
7.175752743051211e-03,1.489907e-01
7.273408993051211e-03,1.239244e-01
7.371065243051211e-03,9.699414e-02
7.468721493051210e-03,6.860501e-02
7.566377743051210e-03,3.918400e-02
7.664033993051210e-03,9.173638e-03
7.761690243051209e-03,-2.097470e-02
7.859346493051209e-03,-5.080755e-02
7.957002743051210e-03,-7.987621e-02
8.054658993051212e-03,-1.077434e-01
8.152315243051213e-03,-1.339901e-01
8.249971493051214e-03,-1.582215e-01
8.347627743051216e-03,-1.800730e-01
8.445283993051217e-03,-1.992161e-01
8.542940243051219e-03,-2.153628e-01
8.640596493051220e-03,-2.282702e-01
8.738252743051221e-03,-2.377442e-01
8.835908993051223e-03,-2.436423e-01
8.933565243051224e-03,-2.458758e-01
9.031221493051226e-03,-2.444111e-01
9.128877743051227e-03,-2.392703e-01
9.226533993051228e-03,-2.305306e-01
9.324190243051230e-03,-2.183235e-01
9.421846493051231e-03,-2.028326e-01
9.519502743051233e-03,-1.842909e-01
9.617158993051234e-03,-1.629773e-01
9.714815243051235e-03,-1.392124e-01
9.812471493051237e-03,-1.133536e-01
9.910127743051238e-03,-8.578987e-02
1.000778399305124e-02,-5.693576e-02
1.010544024305124e-02,-2.722529e-02
1.020309649305124e-02,2.894676e-03
1.030075274305124e-02,3.297110e-02
1.039840899305125e-02,6.255162e-02
1.049606524305125e-02,9.119129e-02
1.059372149305125e-02,1.184594e-01
1.069137774305125e-02,1.439457e-01
1.078903399305125e-02,1.672670e-01
1.088669024305125e-02,1.880724e-01
1.098434649305125e-02,2.060490e-01
1.108200274305125e-02,2.209264e-01
1.117965899305126e-02,2.324810e-01
1.127731524305126e-02,2.405387e-01
1.137497149305126e-02,2.449786e-01
1.147262774305126e-02,2.457338e-01
1.157028399305126e-02,2.427928e-01
1.166794024305126e-02,2.362001e-01
1.176559649305126e-02,2.260547e-01
1.186325274305127e-02,2.125092e-01
1.196090899305127e-02,1.957674e-01
1.205856524305127e-02,1.760810e-01
1.215622149305127e-02,1.537463e-01
1.225387774305127e-02,1.290990e-01
1.235153399305127e-02,1.025100e-01
1.244919024305127e-02,7.437913e-02
1.254684649305128e-02,4.512953e-02
1.264450274305128e-02,1.520114e-02
1.274215899305128e-02,-1.495589e-02
1.283981524305128e-02,-4.488797e-02
1.293747149305128e-02,-7.414489e-02
1.303512774305128e-02,-1.022866e-01
1.313278399305128e-02,-1.288898e-01
1.323044024305129e-02,-1.535544e-01
1.332809649305129e-02,-1.759095e-01
1.342575274305129e-02,-1.956186e-01
1.352340899305129e-02,-2.123855e-01
1.362106524305129e-02,-2.259579e-01
1.371872149305129e-02,-2.361317e-01
1.381637774305129e-02,-2.427538e-01
1.391403399305129e-02,-2.457247e-01
1.401169024305130e-02,-2.449997e-01
1.410934649305130e-02,-2.405896e-01
1.420700274305130e-02,-2.325609e-01
1.430465899305130e-02,-2.210342e-01
1.440231524305130e-02,-2.061830e-01
1.449997149305130e-02,-1.882306e-01
1.459762774305130e-02,-1.674470e-01
1.469528399305131e-02,-1.441448e-01
1.479294024305131e-02,-1.186746e-01
1.489059649305131e-02,-9.141944e-02
1.498825274305131e-02,-6.278921e-02
1.508590899305131e-02,-3.321458e-02
