TIME,AMPLITUDE
0.000000000000000e+00,2.161598e-28
2.500000029215244e-08,1.288312e-09
5.000000058430487e-08,-7.510982e-10
8.461475916265577e-08,-2.614318e-08
1.203397741317456e-07,-1.072180e-07
1.565725009996367e-07,-2.883637e-07
1.954731396347861e-07,-6.549600e-07
2.453578972715329e-07,-1.484004e-06
3.115449514492011e-07,-3.385705e-06
3.998552457954556e-07,-7.763463e-06
5.172135944606022e-07,-1.780111e-05
6.739748722803262e-07,-3.986155e-05
8.371137068115962e-07,-7.615666e-05
1.027910694920594e-06,-1.402766e-04
1.239583402293569e-06,-2.448554e-04
1.509614037529213e-06,-4.377282e-04
1.829616849630395e-06,-7.661252e-04
2.233848885979299e-06,-1.359218e-03
2.723126506663521e-06,-2.380871e-03
3.338125065877447e-06,-4.198328e-03
4.094467401234727e-06,-7.342475e-03
5.047163429077945e-06,-1.287365e-02
6.236238093971848e-06,-2.243531e-02
7.746164750184346e-06,-3.908366e-02
9.662867078873633e-06,-6.766682e-02
1.213546430797378e-05,-1.128337e-01
1.536565060750433e-05,-1.670424e-01
1.779823136629491e-05,-1.882030e-01
2.040075571583354e-05,-1.923539e-01
2.040897174641651e-05,-1.923668e-01
2.042540380758245e-05,-1.924180e-01
2.045826792991432e-05,-1.925123e-01
2.052399617457808e-05,-1.926768e-01
2.060859439331917e-05,-1.928493e-01
2.071692059914764e-05,-1.930099e-01
2.085916779890365e-05,-1.931466e-01
2.095673871489098e-05,-1.931951e-01
2.108913922501954e-05,-1.932110e-01
2.122727318015274e-05,-1.931907e-01
2.142715488102494e-05,-1.931186e-01
2.169018601455830e-05,-1.929858e-01
2.207658959707911e-05,-1.927576e-01
2.264590050271471e-05,-1.924011e-01
2.356806446428261e-05,-1.918177e-01
2.508146689509353e-05,-1.908704e-01
2.774993763193013e-05,-1.892399e-01
3.264529758771407e-05,-1.863574e-01
3.863109002762999e-05,-1.830311e-01
4.839671502763000e-05,-1.779417e-01
5.279033939666399e-05,-1.757883e-01
5.603543261159079e-05,-1.742815e-01
5.863870745622056e-05,-1.731151e-01
6.159051261896640e-05,-1.718378e-01
6.551348927387683e-05,-1.702067e-01
7.055369721902156e-05,-1.682166e-01
7.711367975392480e-05,-1.658042e-01
8.654192926791064e-05,-1.626372e-01
9.630755426791063e-05,-1.596956e-01
1.060731792679106e-04,-1.571007e-01
1.158388042679106e-04,-1.548314e-01
1.256044292679106e-04,-1.528649e-01
1.353700542679106e-04,-1.511796e-01
1.451356792679106e-04,-1.497553e-01
1.549013042679107e-04,-1.485733e-01
1.646669292679107e-04,-1.476159e-01
1.744325542679107e-04,-1.468665e-01
1.841981792679107e-04,-1.463097e-01
1.939638042679107e-04,-1.459309e-01
2.037294292679107e-04,-1.457167e-01
2.134950542679107e-04,-1.456543e-01
2.232606792679107e-04,-1.457318e-01
2.330263042679107e-04,-1.459381e-01
2.427919292679107e-04,-1.462629e-01
2.525575542679107e-04,-1.466964e-01
2.623231792679108e-04,-1.472295e-01
2.720888042679108e-04,-1.478538e-01
2.818544292679108e-04,-1.485613e-01
2.916200542679108e-04,-1.493447e-01
3.013856792679108e-04,-1.501969e-01
3.111513042679108e-04,-1.511106e-01
3.209360027542389e-04,-1.520682e-01
3.212030315628327e-04,-1.520952e-01
3.215082073440827e-04,-1.521250e-01
3.221185589065827e-04,-1.521782e-01
3.224333175775337e-04,-1.521829e-01
3.226067849954193e-04,-1.521400e-01
3.227725689815406e-04,-1.520459e-01
3.228639175969705e-04,-1.519842e-01
3.229363433751861e-04,-1.519398e-01
3.230137213711720e-04,-1.518978e-01
3.231071537559167e-04,-1.518515e-01
3.232940185254060e-04,-1.517678e-01
3.236677480643848e-04,-1.516129e-01
3.244152071423422e-04,-1.512946e-01
3.259101252982570e-04,-1.505257e-01
3.288999616100867e-04,-1.482735e-01
3.348796342337460e-04,-1.382879e-01
3.442650882948824e-04,-1.002920e-01
3.501750997917620e-04,-4.200123e-02
3.571598130850711e-04,7.645183e-02
3.619647789208321e-04,1.713242e-01
3.645470544191187e-04,2.040896e-01
3.684796814864167e-04,2.152643e-01
3.710735523076531e-04,2.143671e-01
3.741172051164460e-04,2.127920e-01
3.748781183186442e-04,2.123442e-01
3.763999447230407e-04,2.112507e-01
3.767804013241398e-04,2.110004e-01
