TIME,AMPLITUDE
1.911229313428525e-04,-1.461314e-01
2.008885563428525e-04,-1.458396e-01
2.106541813428525e-04,-1.457057e-01
2.204198063428525e-04,-1.457174e-01
2.301854313428525e-04,-1.458631e-01
2.399510563428525e-04,-1.461323e-01
2.497166813428525e-04,-1.465147e-01
2.594823063428525e-04,-1.470011e-01
2.692479313428525e-04,-1.475827e-01
2.790135563428525e-04,-1.482512e-01
2.887791813428525e-04,-1.489964e-01
2.985448063428525e-04,-1.497921e-01
2.986012770732005e-04,-1.497968e-01
2.987142185338964e-04,-1.498058e-01
2.989401014552883e-04,-1.498218e-01
2.991111796086860e-04,-1.498303e-01
2.992506496366431e-04,-1.498291e-01
2.993591919195346e-04,-1.498125e-01
2.994699051460223e-04,-1.497740e-01
2.995353705654522e-04,-1.497421e-01
2.996160654507778e-04,-1.497010e-01
2.997296239193365e-04,-1.496495e-01
2.998488297263550e-04,-1.496037e-01
3.000872413403919e-04,-1.495282e-01
3.005640645684659e-04,-1.493987e-01
3.015177110246137e-04,-1.491465e-01
3.034250039369094e-04,-1.485685e-01
3.072395897615008e-04,-1.470509e-01
3.148687614106835e-04,-1.424737e-01
3.246343864106835e-04,-1.309918e-01
3.344000114106835e-04,-1.029677e-01
3.428667930531639e-04,-4.802128e-02
3.519909917744112e-04,5.031012e-02
3.601566819923887e-04,1.536429e-01
3.644020933405219e-04,1.899980e-01
3.697353380189394e-04,2.018244e-01
3.738384550982823e-04,2.002702e-01
3.783730174446513e-04,1.973113e-01
3.862127529434995e-04,1.920106e-01
3.959783779434995e-04,1.850436e-01
3.971990810684995e-04,1.841330e-01
3.996404873184995e-04,1.822618e-01
4.002508388809995e-04,1.818120e-01
4.014715420059995e-04,1.809058e-01
4.021040173366745e-04,1.803989e-01
4.027844299516047e-04,1.798031e-01
4.031500536705120e-04,1.794651e-01
4.036334256186763e-04,1.790082e-01
4.042224723761491e-04,1.784507e-01
4.051597928957616e-04,1.775672e-01
4.064918582906662e-04,1.763249e-01
4.086553930507194e-04,1.743445e-01
4.123269110084731e-04,1.710957e-01
4.194491816212348e-04,1.651281e-01
4.292148066212348e-04,1.575322e-01
4.389804316212348e-04,1.506047e-01
4.487460566212348e-04,1.443506e-01
4.585116816212348e-04,1.387244e-01
4.682773066212348e-04,1.336834e-01
4.780429316212348e-04,1.291876e-01
4.878085566212348e-04,1.251996e-01
4.975741816212348e-04,1.216840e-01
5.073398066212349e-04,1.186081e-01
5.171054316212349e-04,1.159409e-01
5.268710566212349e-04,1.136534e-01
5.366366816212349e-04,1.117186e-01
5.464023066212349e-04,1.101111e-01
5.561679316212349e-04,1.088071e-01
5.659335566212349e-04,1.077843e-01
5.756991816212349e-04,1.070219e-01
5.854648066212349e-04,1.065004e-01
5.952304316212349e-04,1.062014e-01
6.049960566212349e-04,1.061079e-01
6.147616816212350e-04,1.062039e-01
6.245273066212350e-04,1.064744e-01
6.342929316212350e-04,1.069055e-01
6.440585566212350e-04,1.074839e-01
6.538241816212350e-04,1.081976e-01
6.635898066212350e-04,1.090350e-01
6.733554316212350e-04,1.099855e-01
6.831210566212350e-04,1.110391e-01
6.928866816212350e-04,1.121864e-01
7.026523066212350e-04,1.134188e-01
7.124179316212350e-04,1.147282e-01
7.221835566212350e-04,1.161069e-01
7.319491816212351e-04,1.175480e-01
7.417148066212351e-04,1.190448e-01
7.514804316212351e-04,1.205911e-01
7.612460566212351e-04,1.221813e-01
7.710116816212351e-04,1.238101e-01
7.807773066212351e-04,1.254725e-01
7.905429316212351e-04,1.271639e-01
8.003085566212351e-04,1.288799e-01
8.100741816212351e-04,1.306168e-01
8.198398066212351e-04,1.323706e-01
8.296054316212351e-04,1.341381e-01
8.393710566212352e-04,1.359161e-01
8.491366816212352e-04,1.377015e-01
8.589023066212352e-04,1.394917e-01
8.686679316212352e-04,1.412843e-01
8.784335566212352e-04,1.430767e-01
8.881991816212352e-04,1.448670e-01
8.979648066212352e-04,1.466531e-01
9.077304316212352e-04,1.484332e-01
9.174960566212352e-04,1.502057e-01
9.272616816212352e-04,1.519690e-01
9.370273066212352e-04,1.537216e-01
9.467929316212352e-04,1.554625e-01
9.565585566212353e-04,1.571902e-01
9.663241816212353e-04,1.589030e-01
9.760898066212353e-04,1.606030e-01
9.762423945118602e-04,1.606293e-01
9.765475702931103e-04,1.606813e-01
9.771579218556103e-04,1.607824e-01
9.775363466750307e-04,1.608371e-01
9.777395945925102e-04,1.608456e-01
9.778551352691088e-04,1.608182e-01
9.779446987848235e-04,1.607680e-01
9.780206286395597e-04,1.607158e-01
9.780872679671562e-04,1.606731e-01
9.781568311367354e-04,1.606345e-01
9.782959574758940e-04,1.605695e-01
9.785742101542112e-04,1.604646e-01
9.791307155108454e-04,1.602893e-01
9.802437262241138e-04,1.599327e-01
9.824697476506509e-04,1.590036e-01
9.869217905037250e-04,1.558529e-01
9.951372375198817e-04,1.421092e-01
1.003486339991425e-03,1.055410e-01
1.009673704964567e-03,4.298008e-02
1.016464670724912e-03,-6.960069e-02
1.020659736394672e-03,-1.515326e-01
1.023224613251582e-03,-1.876207e-01
1.026381667364483e-03,-2.017428e-01
1.029057863496297e-03,-2.016790e-01
1.031906958576924e-03,-2.000513e-01
1.036198892509770e-03,-1.974383e-01
1.036946525643065e-03,-1.970250e-01
1.037133433926389e-03,-1.969370e-01
1.037507250493037e-03,-1.967094e-01
1.038168934901406e-03,-1.962545e-01
1.038191728408608e-03,-1.962374e-01
1.038237315423012e-03,-1.962002e-01
1.038328489451818e-03,-1.961198e-01
1.038510837509432e-03,-1.959418e-01
1.038737652432028e-03,-1.956979e-01
1.038952639171771e-03,-1.954485e-01
1.039198135059083e-03,-1.951505e-01
1.039529120169007e-03,-1.947401e-01
1.040004635798263e-03,-1.941461e-01
1.040701835648544e-03,-1.932762e-01
1.041791043705446e-03,-1.919277e-01
1.043598456615855e-03,-1.897231e-01
1.046769450820484e-03,-1.859621e-01
1.053111439229741e-03,-1.787686e-01
1.061397544641640e-03,-1.698268e-01
1.064994574331444e-03,-1.661436e-01
1.068884233672583e-03,-1.623317e-01
1.071255801935022e-03,-1.600807e-01
1.074609440655399e-03,-1.570150e-01
1.080474861002563e-03,-1.518790e-01
1.086426359560646e-03,-1.469796e-01
1.096191984560646e-03,-1.395559e-01
1.115723234560646e-03,-1.266953e-01
1.135254484560646e-03,-1.163780e-01
1.145020109560646e-03,-1.120661e-01
1.154785734560646e-03,-1.082669e-01
1.164551359560646e-03,-1.049448e-01
1.174316984560646e-03,-1.020663e-01
1.184082609560646e-03,-9.959980e-02
1.193848234560646e-03,-9.751604e-02
1.203613859560646e-03,-9.578742e-02
1.213379484560646e-03,-9.438815e-02
1.223145109560646e-03,-9.329405e-02
1.232910734560647e-03,-9.248248e-02
1.242676359560647e-03,-9.193229e-02
1.252441984560647e-03,-9.162362e-02
1.262207609560647e-03,-9.153793e-02
1.271973234560647e-03,-9.165785e-02
1.281738859560647e-03,-9.196715e-02
1.291504484560647e-03,-9.244992e-02
1.301270109560647e-03,-9.305518e-02
1.301422697451272e-03,-9.306580e-02
1.301727873232522e-03,-9.308799e-02
1.302338224795022e-03,-9.313126e-02
1.302783034490155e-03,-9.315822e-02
1.303145643359252e-03,-9.316306e-02
1.303323002818045e-03,-9.313162e-02
1.303500819584965e-03,-9.305409e-02
1.303580831896971e-03,-9.301116e-02
1.303655565088274e-03,-9.297581e-02
1.303735088987297e-03,-9.294550e-02
1.303852325543582e-03,-9.290884e-02
1.304086798656151e-03,-9.284973e-02
1.304478993038894e-03,-9.276638e-02
1.305263381804380e-03,-9.260691e-02
1.306832159335353e-03,-9.225536e-02
1.309969714397298e-03,-9.140262e-02
1.316244824521188e-03,-8.913045e-02
1.326010449521188e-03,-8.381049e-02
1.335776074521188e-03,-7.335002e-02
1.345541699521188e-03,-4.737666e-02
1.354276740692911e-03,6.191709e-03
1.363568403481865e-03,1.025559e-01
1.372326304101410e-03,2.101576e-01
1.376768606535706e-03,2.469749e-01
1.382286051999151e-03,2.584258e-01
1.386518492235054e-03,2.564823e-01
1.391204799343868e-03,2.530924e-01
1.399317450752766e-03,2.468617e-01
1.399317515945346e-03,2.468617e-01
