TIME,AMPLITUDE
0.000000000000000e+00,0.000000e+00
1.999999994950485e-06,8.273685e-04
3.999999989900971e-06,1.647636e-03
7.999999979801942e-06,3.267687e-03
1.599999995960388e-05,6.431266e-03
3.199999991920777e-05,1.251351e-02
5.773619320951201e-05,2.176048e-02
9.593219626904018e-05,3.459373e-02
1.447603212690402e-04,5.000784e-02
1.935884462690402e-04,6.474609e-02
2.424165712690402e-04,7.915938e-02
2.912446962690402e-04,9.352906e-02
3.400728212690402e-04,1.080187e-01
3.889009462690401e-04,1.227078e-01
4.377290712690401e-04,1.376161e-01
4.865571962690401e-04,1.527216e-01
5.353853212690401e-04,1.679737e-01
5.842134462690402e-04,1.833019e-01
6.330415712690402e-04,1.986235e-01
6.818696962690402e-04,2.138481e-01
7.306978212690403e-04,2.288814e-01
7.795259462690403e-04,2.436279e-01
8.283540712690404e-04,2.579926e-01
8.771821962690404e-04,2.718827e-01
9.260103212690405e-04,2.852084e-01
9.748384462690405e-04,2.978840e-01
1.023666571269040e-03,3.098280e-01
1.072494696269040e-03,3.209641e-01
1.121322821269041e-03,3.312208e-01
1.170150946269041e-03,3.405323e-01
1.218979071269041e-03,3.488384e-01
1.267807196269041e-03,3.560846e-01
1.316635321269041e-03,3.622221e-01
1.365463446269041e-03,3.672082e-01
1.414291571269041e-03,3.710061e-01
1.463119696269041e-03,3.735848e-01
1.511947821269041e-03,3.749196e-01
1.560775946269041e-03,3.749914e-01
1.609604071269041e-03,3.737873e-01
1.658432196269041e-03,3.713002e-01
1.707260321269041e-03,3.675287e-01
1.756088446269041e-03,3.624774e-01
1.804916571269041e-03,3.561563e-01
1.853744696269041e-03,3.485810e-01
1.902572821269041e-03,3.397727e-01
1.951400946269041e-03,3.297576e-01
2.049057196269041e-03,3.062382e-01
2.097885321269041e-03,2.928115e-01
2.195541571269040e-03,2.628528e-01
2.293197821269040e-03,2.291086e-01
2.390854071269040e-03,1.920586e-01
2.488510321269039e-03,1.522370e-01
2.586166571269039e-03,1.102234e-01
2.683822821269039e-03,6.663344e-02
2.781479071269038e-03,2.210942e-02
2.879135321269038e-03,-2.269029e-02
2.976791571269038e-03,-6.710124e-02
3.074447821269037e-03,-1.104633e-01
3.172104071269037e-03,-1.521308e-01
3.269760321269037e-03,-1.914825e-01
