TIME,AMPLITUDE
0.000000000000000e+00,0.000000e+00
1.999999994950485e-06,1.709577e-03
3.999999989900971e-06,3.392753e-03
7.999999979801942e-06,6.682150e-03
1.599999995960388e-05,1.296803e-02
3.199999991920777e-05,2.457628e-02
5.742631207224623e-05,4.081914e-02
9.526075114690347e-05,6.094848e-02
1.440888761469035e-04,8.165351e-02
1.929170011469035e-04,9.771261e-02
2.417451261469034e-04,1.101199e-01
2.905732511469034e-04,1.199003e-01
3.394013761469034e-04,1.277781e-01
3.882295011469034e-04,1.342615e-01
4.370576261469034e-04,1.397035e-01
4.858857511469034e-04,1.443457e-01
5.347138761469034e-04,1.483507e-01
5.835420011469035e-04,1.518249e-01
6.323701261469035e-04,1.548347e-01
6.811982511469036e-04,1.574190e-01
7.300263761469036e-04,1.595975e-01
7.788545011469036e-04,1.613771e-01
8.276826261469037e-04,1.627566e-01
8.765107511469037e-04,1.637291e-01
9.253388761469038e-04,1.642855e-01
9.741670011469038e-04,1.644149e-01
1.022995126146904e-03,1.641068e-01
1.071823251146904e-03,1.633514e-01
1.120651376146904e-03,1.621402e-01
1.169479501146904e-03,1.604667e-01
1.218307626146904e-03,1.583262e-01
1.267135751146904e-03,1.557163e-01
1.315963876146904e-03,1.526370e-01
1.364792001146904e-03,1.490906e-01
1.413620126146904e-03,1.450819e-01
1.462448251146904e-03,1.406177e-01
1.511276376146904e-03,1.357075e-01
1.560104501146904e-03,1.303628e-01
1.608932626146904e-03,1.245974e-01
1.657760751146904e-03,1.184272e-01
1.706588876146904e-03,1.118699e-01
1.755417001146904e-03,1.049454e-01
1.804245126146904e-03,9.767506e-02
1.853073251146904e-03,9.008221e-02
1.901901376146905e-03,8.219159e-02
1.950729501146905e-03,7.402939e-02
2.048385751146904e-03,5.700153e-02
2.146042001146904e-03,3.923226e-02
2.243698251146904e-03,2.097001e-02
2.341354501146903e-03,2.473664e-03
2.439010751146903e-03,-1.599179e-02
2.536667001146903e-03,-3.415971e-02
2.634323251146902e-03,-5.176608e-02
2.731979501146902e-03,-6.855388e-02
2.829635751146902e-03,-8.427709e-02
2.927292001146901e-03,-9.870468e-02
3.024948251146901e-03,-1.116242e-01
3.122604501146901e-03,-1.228451e-01
3.220260751146900e-03,-1.322019e-01
3.317917001146900e-03,-1.395565e-01
3.415573251146900e-03,-1.448005e-01
3.513229501146899e-03,-1.478569e-01
3.610885751146899e-03,-1.486813e-01
3.708542001146899e-03,-1.472626e-01
3.806198251146898e-03,-1.436233e-01
3.903854501146898e-03,-1.378191e-01
4.001510751146898e-03,-1.299379e-01
4.099167001146898e-03,-1.200990e-01
4.196823251146897e-03,-1.084509e-01
4.294479501146897e-03,-9.516933e-02
4.392135751146897e-03,-8.045434e-02
4.489792001146896e-03,-6.452761e-02
4.587448251146896e-03,-4.762895e-02
4.685104501146896e-03,-3.001276e-02
