time	V(out)
0.000000000000000e+00	0.000000e+00
1.999999994950485e-06	7.421266e-06
3.999999989900971e-06	2.610525e-05
7.999999979801942e-06	9.680323e-05
1.599999995960388e-05	3.684124e-04
3.199999991920777e-05	1.360904e-03
5.777276765500161e-05	4.074809e-03
9.600892308682011e-05	1.033020e-02
1.448370480868201e-04	2.154587e-02
1.936651730868201e-04	3.602654e-02
2.424932980868201e-04	5.351302e-02
2.913214230868201e-04	7.357281e-02
3.401495480868201e-04	9.581991e-02
3.889776730868200e-04	1.199049e-01
4.378057980868200e-04	1.455075e-01
4.866339230868200e-04	1.723316e-01
5.354620480868200e-04	2.001007e-01
5.842901730868201e-04	2.285554e-01
6.331182980868201e-04	2.574509e-01
6.819464230868201e-04	2.865559e-01
7.307745480868202e-04	3.156508e-01
7.796026730868202e-04	3.445273e-01
8.284307980868203e-04	3.729879e-01
8.772589230868203e-04	4.008451e-01
9.260870480868204e-04	4.279215e-01
9.749151730868204e-04	4.540493e-01
1.023743298086820e-03	4.790707e-01
1.072571423086820e-03	5.028372e-01
1.121399548086820e-03	5.252104e-01
1.170227673086820e-03	5.460613e-01
1.219055798086821e-03	5.652708e-01
1.267883923086821e-03	5.827298e-01
1.316712048086821e-03	5.983387e-01
1.365540173086821e-03	6.120085e-01
1.414368298086821e-03	6.236596e-01
1.463196423086821e-03	6.332228e-01
1.512024548086821e-03	6.406392e-01
1.560852673086821e-03	6.458597e-01
1.609680798086821e-03	6.488456e-01
1.658508923086821e-03	6.495681e-01
1.756165173086821e-03	6.441586e-01
1.804993298086821e-03	6.380193e-01
1.853821423086821e-03	6.296018e-01
1.902649548086821e-03	6.189268e-01
1.951477673086821e-03	6.060246e-01
2.000305798086821e-03	5.909346e-01
2.097962048086821e-03	5.543941e-01
2.195618298086820e-03	5.097972e-01
2.293274548086820e-03	4.577666e-01
2.390930798086820e-03	3.990454e-01
2.488587048086819e-03	3.344835e-01
2.586243298086819e-03	2.650247e-01
2.683899548086819e-03	1.916910e-01
2.781555798086818e-03	1.155664e-01
2.879212048086818e-03	3.778023e-02
2.976868298086818e-03	-4.051054e-02
3.074524548086817e-03	-1.181391e-01
3.172180798086817e-03	-1.939470e-01
3.269837048086816e-03	-2.668012e-01
3.367493298086816e-03	-3.356124e-01
3.465149548086816e-03	-3.993504e-01
3.562805798086815e-03	-4.570611e-01
3.660462048086815e-03	-5.078798e-01
3.758118298086815e-03	-5.510452e-01
3.855774548086814e-03	-5.859104e-01
3.953430798086814e-03	-6.119531e-01
4.051087048086814e-03	-6.287833e-01
4.148743298086814e-03	-6.361492e-01
4.246399548086813e-03	-6.339411e-01
4.344055798086813e-03	-6.221932e-01
4.441712048086813e-03	-6.010831e-01
4.539368298086812e-03	-5.709289e-01
4.637024548086812e-03	-5.321847e-01
4.734680798086812e-03	-4.854337e-01
4.832337048086811e-03	-4.313795e-01
4.929993298086811e-03	-3.708354e-01
5.027649548086811e-03	-3.047123e-01
5.125305798086810e-03	-2.340050e-01
5.222962048086810e-03	-1.597772e-01
5.320618298086810e-03	-8.314545e-02
5.418274548086809e-03	-5.262500e-03
5.515930798086809e-03	7.270011e-02
5.613587048086809e-03	1.495697e-01
5.711243298086808e-03	2.241899e-01
5.808899548086808e-03	2.954384e-01
5.906555798086808e-03	3.622434e-01
6.004212048086807e-03	4.236002e-01
6.101868298086807e-03	4.785858e-01
6.199524548086807e-03	5.263732e-01
6.297180798086806e-03	5.662435e-01
6.394837048086806e-03	5.975971e-01
6.492493298086805e-03	6.199624e-01
6.590149548086805e-03	6.330029e-01
6.687805798086805e-03	6.365225e-01
6.785462048086804e-03	6.304683e-01
6.883118298086804e-03	6.149312e-01
6.980774548086804e-03	5.901452e-01
7.078430798086803e-03	5.564827e-01
7.176087048086803e-03	5.144503e-01
7.273743298086803e-03	4.646800e-01
7.371399548086802e-03	4.079206e-01
7.469055798086802e-03	3.450257e-01
7.566712048086802e-03	2.769413e-01
7.664368298086801e-03	2.046914e-01
7.762024548086801e-03	1.293628e-01
7.859680798086801e-03	5.208844e-02
7.957337048086802e-03	-2.596936e-02
8.054993298086803e-03	-1.036365e-01
8.152649548086805e-03	-1.797449e-01
8.250305798086806e-03	-2.531498e-01
8.347962048086808e-03	-3.227471e-01
8.445618298086809e-03	-3.874899e-01
8.543274548086810e-03	-4.464045e-01
8.640930798086812e-03	-4.986048e-01
8.738587048086813e-03	-5.433056e-01
8.836243298086814e-03	-5.798346e-01
8.933899548086816e-03	-6.076423e-01
9.031555798086817e-03	-6.263105e-01
9.129212048086819e-03	-6.355584e-01
9.226868298086820e-03	-6.352470e-01
9.324524548086821e-03	-6.253808e-01
9.422180798086823e-03	-6.061083e-01
