time	V(out)
0.000000000000000e+00	2.161706e-28
2.500000029215244e-08	1.298259e-09
5.000000058430487e-08	-6.382985e-10
8.419726121274699e-08	-2.529542e-08
1.189688947012391e-07	-1.032819e-07
1.536745542761471e-07	-2.769952e-07
1.918382606664266e-07	-6.390566e-07
2.381569195657629e-07	-1.421133e-06
2.995416147507156e-07	-3.223829e-06
3.778914941855515e-07	-7.223191e-06
4.800472399372448e-07	-1.628768e-05
6.101083491570520e-07	-3.637491e-05
7.776805315857161e-07	-7.898378e-05
9.361033371128688e-07	-1.431422e-04
1.125169238100114e-06	-2.609241e-04
1.340775218765173e-06	-4.634187e-04
1.605090047056205e-06	-8.352641e-04
1.914774734551531e-06	-1.486539e-03
2.291279998787530e-06	-2.666756e-03
2.737580367749325e-06	-4.745758e-03
3.278635211398013e-06	-8.474450e-03
3.926505323113928e-06	-1.504486e-02
4.714163557760411e-06	-2.672105e-02
5.667905192919443e-06	-4.722179e-02
6.836831205601856e-06	-8.316678e-02
8.272448122267688e-06	-1.388680e-01
8.275968647157559e-06	-1.390262e-01
8.297091796496786e-06	-1.400490e-01
8.325255995615753e-06	-1.414186e-01
8.381584393853691e-06	-1.441761e-01
8.494241190329565e-06	-1.497340e-01
8.719554783281312e-06	-1.608995e-01
8.726254241959273e-06	-1.612314e-01
8.739653159315198e-06	-1.618932e-01
8.766450994027046e-06	-1.632077e-01
8.820046663450744e-06	-1.658006e-01
8.885651268374845e-06	-1.689082e-01
8.937034329086961e-06	-1.712710e-01
8.993572878457863e-06	-1.737700e-01
9.067188391908944e-06	-1.768494e-01
9.165050635738840e-06	-1.805933e-01
9.301669374800873e-06	-1.850715e-01
9.489409178324334e-06	-1.897131e-01
9.773529583631083e-06	-1.939498e-01
1.019003793814109e-05	-1.965177e-01
1.084252567609156e-05	-1.972318e-01
1.181844556825119e-05	-1.967571e-01
1.332880005389576e-05	-1.957291e-01
1.634950902518491e-05	-1.937400e-01
2.239092696776321e-05	-1.899699e-01
3.215655196776321e-05	-1.842920e-01
