time	V(out)
0.000000000000000e+00	0.000000e+00
1.250000014607622e-08	2.679283e-05
5.000000058430487e-08	2.218779e-04
2.000000023372195e-07	1.170661e-03
4.000000046744390e-07	2.476597e-03
8.000000093488779e-07	5.164617e-03
1.323835261487727e-06	8.819605e-03
2.151451510138974e-06	1.484087e-02
3.231853242614455e-06	2.302500e-02
4.821349730012492e-06	3.549290e-02
6.962073221976941e-06	5.271152e-02
1.018009776089202e-05	7.897937e-02
1.501516828639774e-05	1.186344e-01
3.333330744826971e-05	2.678532e-01
5.286455744826971e-05	4.230695e-01
7.239580744826971e-05	5.719025e-01
9.192705744826970e-05	7.121135e-01
1.114583074482697e-04	8.415936e-01
1.309895574482697e-04	9.583955e-01
1.505208074482697e-04	1.060762e+00
1.700520574482697e-04	1.147154e+00
1.895833074482697e-04	1.216272e+00
2.091145574482697e-04	1.267076e+00
2.286458074482698e-04	1.298802e+00
2.481770574482698e-04	1.310973e+00
2.677083074482698e-04	1.303405e+00
2.872395574482698e-04	1.276214e+00
3.067708074482698e-04	1.229807e+00
3.263020574482698e-04	1.164882e+00
3.458333074482698e-04	1.082417e+00
3.653645574482699e-04	9.836519e-01
3.848958074482699e-04	8.700715e-01
4.044270574482699e-04	7.433846e-01
4.239583074482699e-04	6.054967e-01
4.434895574482699e-04	4.584817e-01
4.630208074482699e-04	3.045510e-01
4.825520574482700e-04	1.460197e-01
5.020833074482699e-04	-1.472762e-02
5.216145574482699e-04	-1.752732e-01
5.411458074482700e-04	-3.332023e-01
5.606770574482700e-04	-4.861394e-01
5.802083074482700e-04	-6.317843e-01
5.997395574482700e-04	-7.679464e-01
6.192708074482700e-04	-8.925775e-01
6.388020574482700e-04	-1.003803e+00
6.583333074482701e-04	-1.099950e+00
6.778645574482701e-04	-1.179573e+00
6.973958074482701e-04	-1.241473e+00
7.169270574482701e-04	-1.284721e+00
7.364583074482701e-04	-1.308664e+00
7.559895574482701e-04	-1.312944e+00
7.755208074482702e-04	-1.297495e+00
7.950520574482702e-04	-1.262550e+00
8.145833074482702e-04	-1.208635e+00
8.341145574482702e-04	-1.136561e+00
8.536458074482702e-04	-1.047411e+00
8.731770574482703e-04	-9.425274e-01
8.927083074482703e-04	-8.234864e-01
9.122395574482703e-04	-6.920790e-01
9.317708074482703e-04	-5.502816e-01
9.513020574482703e-04	-4.002270e-01
9.708333074482703e-04	-2.441722e-01
9.903645574482704e-04	-8.446434e-02
1.009895807448270e-03	7.649443e-02
1.029427057448270e-03	2.362832e-01
1.048958307448270e-03	3.924985e-01
1.068489557448270e-03	5.427907e-01
1.088020807448270e-03	6.848994e-01
1.107552057448270e-03	8.166872e-01
1.127083307448270e-03	9.361717e-01
1.146614557448270e-03	1.041556e+00
1.166145807448271e-03	1.131255e+00
1.185677057448271e-03	1.203919e+00
1.205208307448271e-03	1.258456e+00
1.224739557448271e-03	1.294045e+00
1.244270807448271e-03	1.310151e+00
1.263802057448271e-03	1.306531e+00
1.283333307448271e-03	1.283241e+00
1.302864557448271e-03	1.240631e+00
1.322395807448271e-03	1.179340e+00
1.341927057448271e-03	1.100292e+00
1.361458307448271e-03	1.004676e+00
1.380989557448271e-03	8.939285e-01
1.400520807448271e-03	7.697164e-01
1.420052057448271e-03	6.339077e-01
1.439583307448271e-03	4.885451e-01
1.459114557448271e-03	3.358152e-01
1.478645807448271e-03	1.780149e-01
1.498177057448271e-03	1.751790e-02
1.517708307448271e-03	-1.432618e-01
1.537239557448271e-03	-3.019060e-01
1.556770807448271e-03	-4.560286e-01
1.576302057448271e-03	-6.033112e-01
1.595833307448271e-03	-7.415386e-01
1.615364557448271e-03	-8.686319e-01
1.634895807448271e-03	-9.826793e-01
1.654427057448271e-03	-1.081965e+00
1.673958307448271e-03	-1.164997e+00
1.693489557448271e-03	-1.230525e+00
1.713020807448271e-03	-1.277564e+00
1.732552057448271e-03	-1.305407e+00
1.752083307448271e-03	-1.313634e+00
1.771614557448271e-03	-1.302122e+00
1.791145807448271e-03	-1.271044e+00
1.810677057448271e-03	-1.220867e+00
1.830208307448271e-03	-1.152346e+00
1.849739557448271e-03	-1.066512e+00
1.869270807448271e-03	-9.646562e-01
1.888802057448271e-03	-8.483098e-01
1.908333307448271e-03	-7.192231e-01
1.927864557448271e-03	-5.793377e-01
1.947395807448271e-03	-4.307575e-01
1.966927057448271e-03	-2.757173e-01
1.986458307448270e-03	-1.165492e-01
2.005989557448270e-03	4.435300e-02
2.025520807448270e-03	2.045691e-01
2.045052057448269e-03	3.616892e-01
2.064583307448269e-03	5.133503e-01
2.084114557448268e-03	6.572711e-01
2.103645807448268e-03	7.912870e-01
2.123177057448267e-03	9.133822e-01
2.142708307448267e-03	1.021720e+00
2.162239557448267e-03	1.114672e+00
2.181770807448266e-03	1.190839e+00
2.201302057448266e-03	1.249076e+00
2.220833307448265e-03	1.288507e+00
2.240364557448265e-03	1.308538e+00
2.259895807448265e-03	1.308869e+00
2.279427057448264e-03	1.289494e+00
2.298958307448264e-03	1.250706e+00
2.318489557448263e-03	1.193086e+00
2.338020807448263e-03	1.117503e+00
2.357552057448262e-03	1.025093e+00
2.377083307448262e-03	9.172454e-01
2.396614557448262e-03	7.955828e-01
2.416145807448261e-03	6.619352e-01
2.435677057448261e-03	5.183126e-01
2.455208307448260e-03	3.668754e-01
2.474739557448260e-03	2.099012e-01
2.494270807448260e-03	4.975119e-02
2.513802057448259e-03	-1.111659e-01
2.533333307448259e-03	-2.704297e-01
2.552864557448258e-03	-4.256446e-01
2.572395807448258e-03	-5.744763e-01
2.591927057448257e-03	-7.146859e-01
2.611458307448257e-03	-8.441647e-01
2.630989557448257e-03	-9.609653e-01
2.650520807448256e-03	-1.063331e+00
2.670052057448256e-03	-1.149721e+00
2.689583307448255e-03	-1.218837e+00
2.709114557448255e-03	-1.269640e+00
2.728645807448255e-03	-1.301365e+00
2.748177057448254e-03	-1.313534e+00
2.767708307448254e-03	-1.305966e+00
2.787239557448253e-03	-1.278773e+00
2.806770807448253e-03	-1.232364e+00
2.826302057448252e-03	-1.167439e+00
2.845833307448252e-03	-1.084972e+00
2.865364557448252e-03	-9.862056e-01
2.884895807448251e-03	-8.726239e-01
2.904427057448251e-03	-7.459357e-01
2.923958307448250e-03	-6.080464e-01
