time	V(out)
0.000000000000000e+00	0.000000e+00
5.000000058430487e-08	4.453251e-05
4.000000046744390e-07	5.185656e-04
8.000000093488779e-07	1.134661e-03
1.600000018697756e-06	2.557251e-03
2.887429946009948e-06	5.290483e-03
4.812256047413402e-06	1.021852e-02
7.530949308709372e-06	1.849206e-02
1.133698835602313e-05	3.185257e-02
1.661981460149421e-05	5.244441e-02
2.412413732842554e-05	8.363955e-02
3.388976232842554e-05	1.254069e-01
4.365538732842554e-05	1.673189e-01
6.318663732842554e-05	2.494619e-01
8.271788732842553e-05	3.278278e-01
1.022491373284255e-04	4.011794e-01
1.217803873284255e-04	4.684110e-01
1.413116373284255e-04	5.285115e-01
1.608428873284255e-04	5.805769e-01
1.803741373284256e-04	6.238242e-01
1.999053873284256e-04	6.576031e-01
2.194366373284256e-04	6.814057e-01
2.389678873284256e-04	6.948740e-01
2.584991373284256e-04	6.978056e-01
2.780303873284256e-04	6.901565e-01
2.975616373284257e-04	6.720418e-01
3.170928873284257e-04	6.437343e-01
3.366241373284257e-04	6.056597e-01
3.561553873284257e-04	5.583908e-01
3.756866373284257e-04	5.026388e-01
3.952178873284258e-04	4.392423e-01
4.147491373284258e-04	3.691549e-01
4.342803873284258e-04	2.934311e-01
4.538116373284258e-04	2.132097e-01
4.733428873284258e-04	1.296977e-01
4.928741373284258e-04	4.415110e-02
5.124053873284258e-04	-4.214317e-02
5.319366373284258e-04	-1.278871e-01
5.514678873284258e-04	-2.117908e-01
5.709991373284259e-04	-2.925923e-01
5.905303873284259e-04	-3.690761e-01
6.100616373284259e-04	-4.400917e-01
6.295928873284259e-04	-5.045709e-01
6.491241373284259e-04	-5.615436e-01
6.686553873284259e-04	-6.101529e-01
6.881866373284260e-04	-6.496675e-01
7.077178873284260e-04	-6.794930e-01
7.272491373284260e-04	-6.991805e-01
7.467803873284260e-04	-7.084341e-01
7.663116373284260e-04	-7.071142e-01
7.858428873284260e-04	-6.952407e-01
8.053741373284261e-04	-6.729920e-01
8.249053873284261e-04	-6.407026e-01
8.444366373284261e-04	-5.988581e-01
8.639678873284261e-04	-5.480878e-01
8.834991373284261e-04	-4.891552e-01
9.030303873284261e-04	-4.229466e-01
9.225616373284262e-04	-3.504576e-01
9.420928873284262e-04	-2.727785e-01
9.616241373284262e-04	-1.910776e-01
9.811553873284261e-04	-1.065835e-01
1.000686637328426e-03	-2.056709e-02
1.020217887328426e-03	6.567805e-02
1.039749137328426e-03	1.508548e-01
1.059280387328426e-03	2.336821e-01
1.078811637328426e-03	3.129144e-01
1.098342887328426e-03	3.873599e-01
1.117874137328426e-03	4.558991e-01
1.137405387328426e-03	5.175012e-01
