time	V(out)
0.000000000000000e+00	1.586087e-28
2.500000029215244e-08	1.945303e-09
5.000000058430487e-08	-1.150332e-09
8.465301729798110e-08	-3.961901e-08
1.204676403158593e-07	-1.625569e-07
1.568501789396529e-07	-4.373406e-07
1.958241371211103e-07	-9.918650e-07
2.460770479598081e-07	-2.251587e-06
3.127949995875423e-07	-5.140986e-06
4.022646552605518e-07	-1.182005e-05
5.215542701898262e-07	-2.716834e-05
6.820081022432246e-07	-6.107514e-05
8.495702715305348e-07	-1.166709e-04
1.040859007498633e-06	-2.120070e-04
1.260063050169131e-06	-3.712438e-04
1.536004412455096e-06	-6.585536e-04
1.869648313672447e-06	-1.152659e-03
2.289588507592141e-06	-2.031392e-03
2.806325472743467e-06	-3.548556e-03
3.458592404785510e-06	-6.213948e-03
4.274438271354909e-06	-1.081152e-02
5.313887346930980e-06	-1.880524e-02
6.637757319491172e-06	-3.253172e-02
8.351114640432250e-06	-5.614500e-02
1.058380332848664e-05	-9.631252e-02
1.354683026301572e-05	-1.600614e-01
1.755722608919224e-05	-2.393514e-01
2.058257640694544e-05	-2.706744e-01
2.386968581798611e-05	-2.770490e-01
2.700898666781648e-05	-2.775096e-01
2.747042020773495e-05	-2.774559e-01
2.839328728757191e-05	-2.770335e-01
2.862400405753115e-05	-2.769699e-01
2.908543759744963e-05	-2.768803e-01
2.920079598242925e-05	-2.768523e-01
2.943151275238849e-05	-2.767809e-01
2.970778056893218e-05	-2.766688e-01
2.989920322315668e-05	-2.765543e-01
3.011823838871479e-05	-2.763711e-01
3.028566136557567e-05	-2.761963e-01
3.048511164770920e-05	-2.759569e-01
3.072030121226919e-05	-2.756517e-01
3.106326055970205e-05	-2.751854e-01
3.153246051343013e-05	-2.745335e-01
3.223070777325412e-05	-2.735580e-01
3.334855633212097e-05	-2.720040e-01
3.533389053069374e-05	-2.692827e-01
3.930455892783929e-05	-2.639788e-01
4.595350374744185e-05	-2.553845e-01
5.060025829454298e-05	-2.495848e-01
5.350588574315074e-05	-2.460784e-01
5.666584884129553e-05	-2.423584e-01
5.867382348674170e-05	-2.400442e-01
6.151909532529718e-05	-2.368510e-01
6.720963900240816e-05	-2.306754e-01
7.395794525741032e-05	-2.237000e-01
8.372357025741031e-05	-2.142217e-01
9.348919525741031e-05	-2.054001e-01
1.032548202574103e-04	-1.972495e-01
1.130204452574103e-04	-1.897264e-01
1.227860702574103e-04	-1.827899e-01
1.325516952574103e-04	-1.764018e-01
1.423173202574103e-04	-1.705263e-01
1.520829452574103e-04	-1.651297e-01
1.618485702574103e-04	-1.601804e-01
1.716141952574103e-04	-1.556489e-01
1.813798202574103e-04	-1.515075e-01
1.911454452574104e-04	-1.477302e-01
2.009110702574104e-04	-1.442925e-01
2.106766952574104e-04	-1.411718e-01
2.204423202574104e-04	-1.383464e-01
2.302079452574104e-04	-1.357965e-01
2.399735702574104e-04	-1.335032e-01
2.497391952574104e-04	-1.314489e-01
2.595048202574104e-04	-1.296171e-01
2.692704452574104e-04	-1.279922e-01
2.790360702574104e-04	-1.265600e-01
2.888016952574104e-04	-1.253024e-01
2.985673202574105e-04	-1.241640e-01
2.987199081480355e-04	-1.241458e-01
2.990250839292855e-04	-1.241019e-01
2.992274404007311e-04	-1.240548e-01
2.993622770979730e-04	-1.239897e-01
2.994930691342665e-04	-1.238848e-01
2.995707580853443e-04	-1.238091e-01
2.996588584437072e-04	-1.237249e-01
2.997528499654684e-04	-1.236445e-01
2.999408330089908e-04	-1.235033e-01
3.003167990960356e-04	-1.232533e-01
3.010687312701253e-04	-1.227821e-01
3.025725956183045e-04	-1.217930e-01
3.055803243146631e-04	-1.195045e-01
3.115957817073802e-04	-1.135795e-01
3.213614067073802e-04	-9.853388e-02
3.311270317073802e-04	-6.448314e-02
3.408926567073802e-04	1.588373e-02
3.505670940739493e-04	1.584034e-01
3.596924446538501e-04	3.264256e-01
3.641602305102694e-04	3.849887e-01
