time	V(out)
5.375437807317509e-04	-4.499378e+00
5.379063230994883e-04	-4.499457e+00
5.384999974142709e-04	-4.499501e+00
5.395812779052979e-04	-4.499524e+00
5.416042862839489e-04	-4.499533e+00
5.456503030412510e-04	-4.499536e+00
5.635079615558552e-04	-4.499540e+00
5.830392115558552e-04	-4.499542e+00
6.025704615558552e-04	-4.499542e+00
6.221017115558553e-04	-4.499542e+00
6.416329615558553e-04	-4.499542e+00
6.611642115558553e-04	-4.499543e+00
6.806954615558553e-04	-4.499543e+00
7.002267115558553e-04	-4.499543e+00
7.197579615558554e-04	-4.499543e+00
7.392892115558554e-04	-4.499543e+00
7.588204615558554e-04	-4.499544e+00
7.783517115558554e-04	-4.499544e+00
7.978829615558554e-04	-4.499544e+00
8.174142115558554e-04	-4.499544e+00
8.369454615558555e-04	-4.499544e+00
8.564767115558555e-04	-4.499544e+00
8.760079615558555e-04	-4.499545e+00
8.955392115558555e-04	-4.499545e+00
9.150704615558555e-04	-4.499545e+00
9.346017115558555e-04	-4.499543e+00
9.541329615558556e-04	-4.499535e+00
9.638985865558556e-04	-4.499472e+00
9.692313553117208e-04	-4.457436e+00
9.722171001391826e-04	-4.350524e+00
9.749072057634494e-04	-4.160846e+00
9.802874170119829e-04	-3.659973e+00
9.854657284360602e-04	-3.093487e+00
9.931534566365364e-04	-2.151270e+00
1.002919081636536e-03	-8.804325e-01
1.012684706636536e-03	4.280731e-01
1.022450331636536e-03	1.746858e+00
1.032215956636536e-03	3.059620e+00
1.041981581636536e-03	4.359960e+00
1.041998270937074e-03	4.363579e+00
1.042017344423402e-03	4.366802e+00
1.042055491396058e-03	4.372238e+00
1.042236953744895e-03	4.396102e+00
1.042455772624279e-03	4.424343e+00
1.042893410383046e-03	4.479621e+00
1.042938061983950e-03	4.484017e+00
1.042997597451821e-03	4.489007e+00
1.043060063274929e-03	4.493044e+00
1.043136106950297e-03	4.496132e+00
1.043209056383746e-03	4.497687e+00
1.043296107759639e-03	4.498528e+00
1.043390701338394e-03	4.498940e+00
1.043519238564394e-03	4.499183e+00
1.043706832778244e-03	4.499337e+00
1.043997802199523e-03	4.499433e+00
1.044476369567335e-03	4.499489e+00
1.045305805533901e-03	4.499520e+00
1.046855956353698e-03	4.499534e+00
1.049872367815894e-03	4.499539e+00
1.065670815740288e-03	4.499544e+00
1.085202065740288e-03	4.499546e+00
1.104733315740288e-03	4.499546e+00
1.124264565740288e-03	4.499546e+00
1.143795815740288e-03	4.499546e+00
1.163327065740288e-03	4.499547e+00
1.182858315740288e-03	4.499547e+00
1.202389565740288e-03	4.499547e+00
1.221920815740288e-03	4.499547e+00
1.241452065740288e-03	4.499547e+00
1.260983315740288e-03	4.499547e+00
1.280514565740288e-03	4.499547e+00
1.300045815740288e-03	4.499548e+00
1.319577065740288e-03	4.499548e+00
1.339108315740288e-03	4.499548e+00
1.358639565740288e-03	4.499548e+00
1.378170815740288e-03	4.499548e+00
1.397702065740288e-03	4.499548e+00
1.417233315740288e-03	4.499548e+00
1.436764565740288e-03	4.499546e+00
1.446530190740288e-03	4.499540e+00
1.456295815740288e-03	4.499516e+00
1.461909604270151e-03	4.491791e+00
1.464534703857911e-03	4.445429e+00
1.466056857968216e-03	4.375105e+00
1.466944888838372e-03	4.319345e+00
1.467610052627200e-03	4.272858e+00
1.468087524636890e-03	4.238110e+00
1.468830090891503e-03	4.180664e+00
1.469176459660118e-03	4.153004e+00
1.469511788286127e-03	4.125387e+00
1.469866674516410e-03	4.095650e+00
1.470265525386541e-03	4.061223e+00
1.471292873223011e-03	3.969376e+00
1.473046793228636e-03	3.801596e+00
1.474647897869135e-03	3.637540e+00
1.477503312267794e-03	3.324059e+00
1.482976621353922e-03	2.674171e+00
1.492742246353922e-03	1.435283e+00
1.502507871353922e-03	1.433080e-01
1.512273496353922e-03	-1.173858e+00
1.522039121353922e-03	-2.493876e+00
1.531804746353922e-03	-3.808149e+00
1.533025449478922e-03	-3.971771e+00
1.535466855728922e-03	-4.296165e+00
1.536968254828957e-03	-4.492463e+00
1.536968896261602e-03	-4.492494e+00
1.536979892249792e-03	-4.492829e+00
1.537061995628282e-03	-4.495531e+00
1.537126831339583e-03	-4.497017e+00
1.537216220243067e-03	-4.498183e+00
1.537314280079036e-03	-4.498788e+00
1.537438887404406e-03	-4.499112e+00
1.537597160313387e-03	-4.499287e+00
1.537850209285781e-03	-4.499401e+00
1.538250622255462e-03	-4.499470e+00
1.538941916901687e-03	-4.499508e+00
1.540181112851870e-03	-4.499527e+00
1.542582063088281e-03	-4.499534e+00
1.547383963561104e-03	-4.499537e+00
1.566753389506748e-03	-4.499541e+00
1.586284639506748e-03	-4.499542e+00
1.605815889506748e-03	-4.499542e+00
1.625347139506748e-03	-4.499542e+00
1.644878389506748e-03	-4.499543e+00
1.664409639506748e-03	-4.499543e+00
1.683940889506748e-03	-4.499543e+00
1.703472139506748e-03	-4.499543e+00
1.723003389506748e-03	-4.499543e+00
1.742534639506748e-03	-4.499544e+00
1.762065889506748e-03	-4.499544e+00
1.781597139506748e-03	-4.499544e+00
1.801128389506748e-03	-4.499544e+00
1.820659639506748e-03	-4.499544e+00
1.840190889506748e-03	-4.499544e+00
1.859722139506748e-03	-4.499545e+00
1.879253389506748e-03	-4.499545e+00
1.898784639506748e-03	-4.499545e+00
1.918315889506748e-03	-4.499545e+00
1.937847139506748e-03	-4.499543e+00
1.947612764506748e-03	-4.499540e+00
1.957378389506748e-03	-4.499525e+00
1.967144014506748e-03	-4.468974e+00
1.971405156209958e-03	-4.363970e+00
1.974462291813324e-03	-4.181138e+00
1.977214990586056e-03	-3.950010e+00
1.979892873976350e-03	-3.688344e+00
1.983942681487035e-03	-3.248955e+00
1.987844332961700e-03	-2.789167e+00
1.994949170837879e-03	-1.895698e+00
2.002797159813731e-03	-8.675214e-01
2.012562784813731e-03	4.423002e-01
2.022328409813731e-03	1.760507e+00
2.032094034813730e-03	3.073259e+00
2.041859659813730e-03	4.383974e+00
2.041862043999521e-03	4.383875e+00
2.041866812371103e-03	4.383002e+00
2.041876349114268e-03	4.382157e+00
2.041895422600596e-03	4.382594e+00
2.041933569573252e-03	4.386265e+00
2.041974483743138e-03	4.391367e+00
2.042048433960278e-03	4.401045e+00
2.042169685461461e-03	4.416827e+00
2.042412188463829e-03	4.447626e+00
2.042721400630125e-03	4.482952e+00
2.042860502140139e-03	4.493429e+00
2.042991160989005e-03	4.497616e+00
2.043072273899728e-03	4.498551e+00
2.043179794812106e-03	4.498981e+00
2.043297553098538e-03	4.499192e+00
2.043507363066103e-03	4.499349e+00
2.043795811474450e-03	4.499438e+00
2.044319046446521e-03	4.499493e+00
2.045222551877489e-03	4.499522e+00
2.047029562739426e-03	4.499535e+00
2.057609718348645e-03	4.499542e+00
2.077140968348645e-03	4.499545e+00
2.096672218348645e-03	4.499546e+00
2.116203468348644e-03	4.499546e+00
2.135734718348644e-03	4.499546e+00
2.155265968348643e-03	4.499546e+00
2.174797218348643e-03	4.499547e+00
2.194328468348643e-03	4.499547e+00
2.213859718348642e-03	4.499547e+00
2.233390968348642e-03	4.499547e+00
2.252922218348641e-03	4.499547e+00
2.272453468348641e-03	4.499547e+00
2.291984718348641e-03	4.499547e+00
2.311515968348640e-03	4.499547e+00
2.331047218348640e-03	4.499548e+00
2.350578468348639e-03	4.499548e+00
2.370109718348639e-03	4.499548e+00
2.389640968348638e-03	4.499548e+00
2.409172218348638e-03	4.499548e+00
2.428703468348638e-03	4.499547e+00
2.448234718348637e-03	4.499538e+00
2.458000343348637e-03	4.495910e+00
2.464271640352461e-03	4.422794e+00
2.467235505277309e-03	4.294085e+00
2.469585391371595e-03	4.123761e+00
2.471894539156370e-03	3.924167e+00
2.474150407754212e-03	3.706706e+00
2.476356998102348e-03	3.476027e+00
2.478996501840485e-03	3.182073e+00
2.481779150735377e-03	2.855741e+00
2.485430322459476e-03	2.408064e+00
2.489770687452755e-03	1.855993e+00
2.496038438239191e-03	1.034583e+00
2.504239370401392e-03	-6.163935e-02
2.514004995401392e-03	-1.379843e+00
2.523770620401392e-03	-2.698394e+00
2.533536245401391e-03	-4.005590e+00
2.534312275328876e-03	-4.110929e+00
2.535864335183847e-03	-4.320767e+00
2.537118050899777e-03	-4.484593e+00
2.537130669244303e-03	-4.485862e+00
2.537206379311458e-03	-4.491101e+00
2.537258194205871e-03	-4.493946e+00
2.537322302752306e-03	-4.496233e+00
2.537404054429858e-03	-4.497795e+00
2.537496018050429e-03	-4.498612e+00
2.537592282044988e-03	-4.498983e+00
2.537727645036953e-03	-4.499207e+00
2.537928146977256e-03	-4.499351e+00
2.538241277895271e-03	-4.499440e+00
2.538761242002177e-03	-4.499492e+00
2.539668462562043e-03	-4.499519e+00
2.541386007842222e-03	-4.499531e+00
2.561366806932564e-03	-4.499540e+00
2.580898056932563e-03	-4.499542e+00
2.600429306932563e-03	-4.499542e+00
2.619960556932562e-03	-4.499542e+00
2.639491806932562e-03	-4.499543e+00
2.659023056932561e-03	-4.499543e+00
2.678554306932561e-03	-4.499543e+00
2.698085556932561e-03	-4.499543e+00
2.717616806932560e-03	-4.499543e+00
2.737148056932560e-03	-4.499544e+00
2.756679306932559e-03	-4.499544e+00
2.776210556932559e-03	-4.499544e+00
2.795741806932559e-03	-4.499544e+00
2.815273056932558e-03	-4.499544e+00
2.834804306932558e-03	-4.499544e+00
2.854335556932557e-03	-4.499545e+00
2.873866806932557e-03	-4.499545e+00
2.893398056932556e-03	-4.499545e+00
2.912929306932556e-03	-4.499545e+00
2.932460556932556e-03	-4.499544e+00
2.951991806932555e-03	-4.499537e+00
2.961757431932555e-03	-4.499519e+00
2.966638056227254e-03	-4.498323e+00
2.969772233532690e-03	-4.458260e+00
2.971377033548504e-03	-4.392323e+00
2.972307473193295e-03	-4.336021e+00
2.972949575323571e-03	-4.291996e+00
2.973381331254369e-03	-4.261427e+00
2.973719485152713e-03	-4.236027e+00
2.973990825033563e-03	-4.215292e+00
2.974266926486313e-03	-4.193943e+00
2.974519230973811e-03	-4.173787e+00
2.974786078518908e-03	-4.152305e+00
2.975082636445213e-03	-4.127641e+00
2.975420474398308e-03	-4.099308e+00
2.975853516968300e-03	-4.061812e+00
2.977257268134151e-03	-3.934042e+00
2.978664913660355e-03	-3.796404e+00
2.981399124562743e-03	-3.507011e+00
2.986867546367520e-03	-2.872212e+00
2.996633171367519e-03	-1.646707e+00
3.006398796367519e-03	-3.598436e-01
3.016164421367519e-03	9.555417e-01
3.025930046367519e-03	2.273690e+00
3.035695671367519e-03	3.585835e+00
3.036153435039394e-03	3.647601e+00
3.036763786601893e-03	3.728908e+00
3.037984489726894e-03	3.891185e+00
3.040425895976894e-03	4.214964e+00
3.041036247539393e-03	4.295502e+00
3.042256950664394e-03	4.455423e+00
3.042319731530901e-03	4.463245e+00
3.042445293263916e-03	4.477493e+00
3.042561761147751e-03	4.488609e+00
3.042648819406976e-03	4.494120e+00
3.042740164663920e-03	4.497127e+00
3.042806862812155e-03	4.498133e+00
3.042910857507645e-03	4.498786e+00
3.043012736077386e-03	4.499081e+00
3.043171989030777e-03	4.499273e+00
3.043403079803835e-03	4.499392e+00
3.043782409038235e-03	4.499466e+00
3.044414569735293e-03	4.499508e+00
3.045557353812911e-03	4.499528e+00
3.047745612315646e-03	4.499537e+00
3.052122129321116e-03	4.499540e+00
3.070640788332056e-03	4.499544e+00
3.090172038332056e-03	4.499545e+00
3.109703288332055e-03	4.499546e+00
3.129234538332055e-03	4.499546e+00
3.148765788332055e-03	4.499546e+00
3.168297038332054e-03	4.499546e+00
3.187828288332054e-03	4.499547e+00
3.207359538332053e-03	4.499547e+00
3.226890788332053e-03	4.499547e+00
3.246422038332052e-03	4.499547e+00
3.265953288332052e-03	4.499547e+00
3.285484538332052e-03	4.499547e+00
3.305015788332051e-03	4.499547e+00
3.324547038332051e-03	4.499547e+00
3.344078288332050e-03	4.499548e+00
3.363609538332050e-03	4.499548e+00
3.383140788332050e-03	4.499548e+00
3.402672038332049e-03	4.499548e+00
3.422203288332049e-03	4.499547e+00
3.441734538332048e-03	4.499544e+00
3.451500163332048e-03	4.499530e+00
3.461265788332048e-03	4.475190e+00
3.465712557409976e-03	4.381088e+00
3.468373893616240e-03	4.235661e+00
3.470611686770403e-03	4.059514e+00
3.472836209101454e-03	3.857293e+00
3.475455069625104e-03	3.594266e+00
3.478089704884355e-03	3.307705e+00
3.481753630446277e-03	2.881857e+00
3.485932253536107e-03	2.368814e+00
3.492475920473377e-03	1.528431e+00
3.500749753849619e-03	4.332774e-01
3.510515378849619e-03	-8.811073e-01
3.520281003849619e-03	-2.200963e+00
3.530046628849618e-03	-3.513747e+00
3.531267331974619e-03	-3.678589e+00
3.533708738224619e-03	-4.008126e+00
3.534319089787118e-03	-4.089537e+00
3.535539792912119e-03	-4.251821e+00
3.536799177195296e-03	-4.418494e+00
3.537114023266090e-03	-4.457889e+00
3.537429017881206e-03	-4.493209e+00
3.537433569701504e-03	-4.493553e+00
3.537442673342100e-03	-4.493951e+00
3.537460880623292e-03	-4.494673e+00
3.537497295185676e-03	-4.495828e+00
3.537570124310442e-03	-4.497356e+00
3.537659219326047e-03	-4.498360e+00
3.537770678154954e-03	-4.498913e+00
3.537887073051850e-03	-4.499160e+00
3.538070259744792e-03	-4.499321e+00
3.538346433606942e-03	-4.499421e+00
3.538807183100539e-03	-4.499482e+00
3.539583293861687e-03	-4.499515e+00
3.541070661767240e-03	-4.499529e+00
3.543826518607087e-03	-4.499535e+00
3.549338232286781e-03	-4.499538e+00
3.568869482286781e-03	-4.499541e+00
3.588400732286780e-03	-4.499542e+00
3.607931982286780e-03	-4.499542e+00
3.627463232286779e-03	-4.499543e+00
3.646994482286779e-03	-4.499543e+00
3.666525732286778e-03	-4.499543e+00
3.686056982286778e-03	-4.499543e+00
3.705588232286778e-03	-4.499543e+00
3.725119482286777e-03	-4.499544e+00
3.744650732286777e-03	-4.499544e+00
3.764181982286776e-03	-4.499544e+00
3.783713232286776e-03	-4.499544e+00
3.803244482286776e-03	-4.499544e+00
3.822775732286775e-03	-4.499545e+00
3.842306982286775e-03	-4.499545e+00
3.861838232286774e-03	-4.499545e+00
3.881369482286774e-03	-4.499545e+00
3.900900732286773e-03	-4.499545e+00
