time	V(out)
0.000000000000000e+00	0.000000e+00
5.000000058430487e-08	4.441850e-05
4.000000046744390e-07	5.018893e-04
8.000000093488779e-07	1.064412e-03
1.600000018697756e-06	2.278227e-03
2.661251773665576e-06	4.047004e-03
4.323795523199770e-06	7.105762e-03
6.505046286426526e-06	1.149756e-02
9.698794742914983e-06	1.842221e-02
1.401461816114813e-05	2.826877e-02
2.048294219307316e-05	4.344292e-02
3.997732749158475e-05	8.936506e-02
5.950857749158476e-05	1.341589e-01
7.903982749158475e-05	1.769182e-01
9.857107749158474e-05	2.169995e-01
1.181023274915847e-04	2.538000e-01
1.376335774915847e-04	2.867662e-01
1.571648274915847e-04	3.154022e-01
1.766960774915848e-04	3.392773e-01
1.962273274915848e-04	3.580325e-01
2.157585774915848e-04	3.713856e-01
2.352898274915848e-04	3.791359e-01
2.548210774915848e-04	3.811668e-01
2.743523274915849e-04	3.774477e-01
2.938835774915849e-04	3.680346e-01
3.134148274915849e-04	3.530691e-01
3.329460774915849e-04	3.327763e-01
3.524773274915849e-04	3.074614e-01
3.720085774915849e-04	2.775052e-01
3.915398274915850e-04	2.433584e-01
4.110710774915850e-04	2.055344e-01
4.306023274915850e-04	1.646022e-01
4.501335774915850e-04	1.211776e-01
4.696648274915850e-04	7.591353e-02
4.891960774915850e-04	2.949099e-02
5.184929524915850e-04	-4.078544e-02
5.380242024915850e-04	-8.703720e-02
5.575554524915851e-04	-1.319965e-01
5.770867024915851e-04	-1.749871e-01
5.966179524915851e-04	-2.153624e-01
6.161492024915851e-04	-2.525150e-01
6.356804524915851e-04	-2.858863e-01
6.552117024915851e-04	-3.149741e-01
6.747429524915852e-04	-3.393410e-01
6.942742024915852e-04	-3.586205e-01
7.138054524915852e-04	-3.725226e-01
7.333367024915852e-04	-3.808381e-01
7.528679524915852e-04	-3.834420e-01
7.723992024915852e-04	-3.802952e-01
7.919304524915853e-04	-3.714448e-01
8.114617024915853e-04	-3.570241e-01
8.309929524915853e-04	-3.372499e-01
8.505242024915853e-04	-3.124196e-01
8.700554524915853e-04	-2.829067e-01
8.895867024915853e-04	-2.491551e-01
9.091179524915854e-04	-2.116724e-01
9.286492024915854e-04	-1.710224e-01
9.481804524915854e-04	-1.278164e-01
9.677117024915854e-04	-8.270440e-02
9.872429524915853e-04	-3.636483e-02
1.016539827491585e-03	3.391910e-02
1.036071077491585e-03	8.026373e-02
1.055602327491585e-03	1.253848e-01
1.075133577491585e-03	1.686036e-01
1.094664827491585e-03	2.092701e-01
1.114196077491585e-03	2.467727e-01
1.133727327491585e-03	2.805473e-01
1.153258577491585e-03	3.100860e-01
1.172789827491585e-03	3.349443e-01
1.192321077491586e-03	3.547486e-01
1.211852327491586e-03	3.692008e-01
1.231383577491586e-03	3.780837e-01
1.250914827491586e-03	3.812636e-01
1.270446077491586e-03	3.786928e-01
1.289977327491586e-03	3.704098e-01
1.309508577491586e-03	3.565394e-01
1.329039827491586e-03	3.372901e-01
1.348571077491586e-03	3.129515e-01
1.368102327491586e-03	2.838897e-01
1.387633577491586e-03	2.505417e-01
1.407164827491586e-03	2.134093e-01
1.426696077491586e-03	1.730508e-01
1.446227327491586e-03	1.300734e-01
1.465758577491586e-03	8.512352e-02
1.485289827491586e-03	3.887720e-02
1.514586702491586e-03	-3.139868e-02
1.534117952491586e-03	-7.782591e-02
1.553649202491586e-03	-1.230986e-01
1.573180452491586e-03	-1.665358e-01
1.592711702491586e-03	-2.074842e-01
1.612242952491586e-03	-2.453278e-01
1.631774202491586e-03	-2.794974e-01
1.651305452491586e-03	-3.094791e-01
1.670836702491586e-03	-3.348219e-01
1.690367952491586e-03	-3.551446e-01
1.709899202491586e-03	-3.701416e-01
1.729430452491586e-03	-3.795872e-01
1.748961702491586e-03	-3.833394e-01
1.768492952491586e-03	-3.813417e-01
1.788024202491586e-03	-3.736241e-01
1.807555452491586e-03	-3.603028e-01
1.827086702491586e-03	-3.415781e-01
1.846617952491586e-03	-3.177315e-01
1.866149202491586e-03	-2.891218e-01
1.885680452491586e-03	-2.561793e-01
1.905211702491586e-03	-2.193994e-01
1.924742952491586e-03	-1.793354e-01
1.944274202491586e-03	-1.365898e-01
1.963805452491586e-03	-9.180547e-02
1.983336702491585e-03	-4.565613e-02
2.002867952491585e-03	1.164178e-03
2.022399202491585e-03	4.795123e-02
2.041930452491584e-03	9.400131e-02
2.061461702491584e-03	1.386218e-01
2.080992952491583e-03	1.811416e-01
2.100524202491583e-03	2.209211e-01
2.120055452491582e-03	2.573622e-01
2.139586702491582e-03	2.899165e-01
2.159117952491582e-03	3.180946e-01
2.178649202491581e-03	3.414726e-01
2.198180452491581e-03	3.596989e-01
2.217711702491580e-03	3.724994e-01
2.237242952491580e-03	3.796815e-01
2.256774202491580e-03	3.811373e-01
2.276305452491579e-03	3.768448e-01
2.295836702491579e-03	3.668686e-01
2.315367952491578e-03	3.513588e-01
2.334899202491578e-03	3.305487e-01
2.354430452491577e-03	3.047513e-01
2.373961702491577e-03	2.743546e-01
2.393492952491577e-03	2.398159e-01
2.413024202491576e-03	2.016546e-01
2.432555452491576e-03	1.604447e-01
2.452086702491575e-03	1.168061e-01
2.471617952491575e-03	7.139514e-02
2.491149202491575e-03	2.489490e-02
2.510680452491574e-03	-2.199524e-02
2.530211702491574e-03	-6.856999e-02
2.549742952491573e-03	-1.141288e-01
2.569274202491573e-03	-1.579864e-01
2.588805452491572e-03	-1.994832e-01
2.608336702491572e-03	-2.379949e-01
2.627867952491572e-03	-2.729424e-01
2.647399202491571e-03	-3.037999e-01
2.666930452491571e-03	-3.301033e-01
2.686461702491570e-03	-3.514571e-01
2.705992952491570e-03	-3.675399e-01
2.725524202491570e-03	-3.781099e-01
2.745055452491569e-03	-3.830080e-01
2.764586702491569e-03	-3.821607e-01
2.784117952491568e-03	-3.755806e-01
2.803649202491568e-03	-3.633667e-01
2.823180452491567e-03	-3.457027e-01
2.842711702491567e-03	-3.228542e-01
2.862242952491567e-03	-2.951650e-01
2.881774202491566e-03	-2.630514e-01
2.901305452491566e-03	-2.269965e-01
2.920836702491565e-03	-1.875426e-01
2.940367952491565e-03	-1.452830e-01
2.959899202491565e-03	-1.008535e-01
2.979430452491564e-03	-5.492212e-02
2.998961702491564e-03	-8.179876e-03
3.018492952491563e-03	3.867026e-02
3.038024202491563e-03	8.492362e-02
3.057555452491562e-03	1.298845e-01
3.077086702491562e-03	1.728767e-01
3.096617952491562e-03	2.132536e-01
3.116149202491561e-03	2.504079e-01
3.135680452491561e-03	2.837807e-01
3.155211702491560e-03	3.128701e-01
3.174742952491560e-03	3.372386e-01
3.194274202491560e-03	3.565197e-01
3.213805452491559e-03	3.704234e-01
3.233336702491559e-03	3.787405e-01
3.252867952491558e-03	3.813460e-01
3.272399202491558e-03	3.782008e-01
3.291930452491557e-03	3.693520e-01
3.311461702491557e-03	3.549329e-01
3.330992952491557e-03	3.351603e-01
3.350524202491556e-03	3.103316e-01
3.370055452491556e-03	2.808203e-01
3.389586702491555e-03	2.470702e-01
3.409117952491555e-03	2.095891e-01
3.428649202491555e-03	1.689406e-01
3.448180452491554e-03	1.257363e-01
3.467711702491554e-03	8.062585e-02
3.487242952491553e-03	3.428786e-02
3.516539827491553e-03	-3.599370e-02
3.536071077491552e-03	-8.233676e-02
3.555602327491552e-03	-1.274562e-01
3.575133577491551e-03	-1.706735e-01
3.594664827491551e-03	-2.113384e-01
3.614196077491551e-03	-2.488395e-01
3.633727327491550e-03	-2.826125e-01
3.653258577491550e-03	-3.121496e-01
3.672789827491549e-03	-3.370064e-01
3.692321077491549e-03	-3.568090e-01
3.711852327491548e-03	-3.712597e-01
3.731383577491548e-03	-3.801410e-01
3.750914827491548e-03	-3.833194e-01
3.770446077491547e-03	-3.807470e-01
3.789977327491547e-03	-3.724625e-01
3.809508577491546e-03	-3.585905e-01
3.829039827491546e-03	-3.393397e-01
3.848571077491546e-03	-3.149995e-01
3.868102327491545e-03	-2.859361e-01
3.887633577491545e-03	-2.525866e-01
3.907164827491544e-03	-2.154526e-01
3.926696077491544e-03	-1.750926e-01
3.946227327491544e-03	-1.321136e-01
3.965758577491543e-03	-8.716218e-02
3.985289827491543e-03	-4.091432e-02
4.014586702491542e-03	2.936388e-02
4.034117952491542e-03	7.579266e-02
4.053649202491541e-03	1.210669e-01
4.073180452491541e-03	1.645056e-01
4.092711702491540e-03	2.054555e-01
4.112242952491540e-03	2.433007e-01
4.131774202491540e-03	2.774718e-01
4.151305452491539e-03	3.074551e-01
4.170836702491539e-03	3.327994e-01
4.190367952491538e-03	3.531237e-01
4.209899202491538e-03	3.681222e-01
4.229430452491537e-03	3.775693e-01
4.248961702491537e-03	3.813230e-01
4.268492952491537e-03	3.793269e-01
4.288024202491536e-03	3.716109e-01
4.307555452491536e-03	3.582911e-01
4.327086702491535e-03	3.395678e-01
4.346617952491535e-03	3.157228e-01
4.366149202491535e-03	2.871147e-01
4.385680452491534e-03	2.541736e-01
4.405211702491534e-03	2.173953e-01
4.424742952491533e-03	1.773328e-01
4.444274202491533e-03	1.345887e-01
4.463805452491532e-03	8.980592e-02
4.483336702491532e-03	4.365809e-02
4.502867952491532e-03	-3.160696e-03
4.522399202491531e-03	-4.994623e-02
